"id","path__x","path__y","labelName"
"","84.8","83.35",""
"","84.69","83.48",""
"","84.69","83.61",""
"","84.58","83.74",""
"","84.58","83.87",""
"","84.47","84",""
"","84.36","84.13",""
"","84.36","84.26",""
"","84.26","84.39",""
"","84.26","84.52",""
"","84.15","84.65",""
"","84.15","84.77",""
"","84.04","84.77",""
"","84.04","84.9",""
"","83.93","85.03",""
"","83.93","85.16",""
"","83.82","85.29",""
"","83.82","85.42",""
"","83.72","85.42",""
"","83.72","85.55",""
"","83.61","85.68",""
"","83.61","85.81",""
"","83.5","85.81",""
"","83.5","85.94",""
"","83.39","85.94",""
"","83.39","86.06",""
"","83.28","86.19",""
"","83.18","86.32",""
"","83.07","86.45",""
"","82.96","86.58",""
"","82.96","86.71",""
"","82.85","86.71",""
"","82.74","86.84",""
"","82.64","86.97",""
"","82.64","87.1",""
"","82.53","87.23",""
"","82.42","87.23",""
"","82.42","87.35",""
"","82.31","87.35",""
"","82.2","87.48",""
"","82.2","87.61",""
"","82.1","87.61",""
"","81.99","87.74",""
"","81.99","87.87",""
"","81.88","87.87",""
"","81.77","88",""
"","81.77","88.13",""
"","81.66","88.13",""
"","81.55","88.26",""
"","81.45","88.39",""
"","81.45","88.52",""
"","81.34","88.52",""
"","81.23","88.52",""
"","81.23","88.65",""
"","81.12","88.65",""
"","81.01","88.77",""
"","81.01","88.9",""
"","80.91","88.9",""
"","80.8","89.03",""
"","80.69","89.29",""
"","80.47","89.42",""
"","80.37","89.55",""
"","80.26","89.55",""
"","80.26","89.68",""
"","80.15","89.81",""
"","80.04","89.94",""
"","79.93","90.06",""
"","79.83","90.06",""
"","79.83","90.19",""
"","79.72","90.19",""
"","79.72","90.32",""
"","79.61","90.45",""
"","79.5","90.45",""
"","79.5","90.58",""
"","79.39","90.58",""
"","79.39","90.71",""
"","79.29","90.71",""
"","79.29","90.84",""
"","79.18","90.84",""
"","79.18","90.97",""
"","79.07","90.97",""
"","79.07","91.1",""
"","78.96","91.1",""
"","78.85","91.23",""
"","78.75","91.35",""
"","78.64","91.35",""
"","78.64","91.48",""
"","78.53","91.48",""
"","78.42","91.61",""
"","78.31","91.74",""
"","78.2","91.74",""
"","78.1","91.87",""
"","77.99","92",""
"","77.88","92",""
"","77.77","92.13",""
"","77.66","92.13",""
"","77.66","92.26",""
"","77.56","92.26",""
"","77.45","92.26",""
"","77.45","92.39",""
"","77.34","92.39",""
"","77.23","92.52",""
"","77.12","92.65",""
"","77.02","92.65",""
"","76.91","92.65",""
"","76.91","92.77",""
"","76.8","92.77",""
"","76.69","92.77",""
"","76.69","92.9",""
"","76.58","92.9",""
"","76.48","92.9",""
"","76.37","92.9",""
"","76.37","93.03",""
"","76.26","93.03",""
"","76.15","93.03",""
"","76.04","93.03",""
"","76.04","93.16",""
"","75.94","93.16",""
"","75.83","93.16",""
"","75.72","93.16",""
"","75.61","93.16",""
"","75.5","93.16",""
"","75.4","93.16",""
"","75.29","93.16",""
"","75.18","93.16",""
"","75.07","93.16",""
"","74.96","93.16",""
"","74.85","93.16",""
"","74.75","93.16",""
"","74.64","93.16",""
"","74.53","93.16",""
"","74.42","93.16",""
"","74.31","93.16",""
"","74.21","93.16",""
"","74.1","93.16",""
"","73.99","93.16",""
"","73.88","93.16",""
"","73.77","93.16",""
"","73.67","93.16",""
"","73.56","93.16",""
"","73.45","93.16",""
"","73.34","93.16",""
"","73.34","93.03",""
"","73.23","93.03",""
"","73.13","93.03",""
"","73.02","93.03",""
"","72.91","93.03",""
"","72.91","92.9",""
"","72.8","92.9",""
"","72.69","92.9",""
"","72.59","92.9",""
"","72.48","92.77",""
"","72.37","92.77",""
"","72.26","92.77",""
"","72.15","92.77",""
"","72.05","92.77",""
"","71.94","92.77",""
"","71.83","92.77",""
"","71.72","92.77",""
"","71.61","92.65",""
"","71.5","92.65",""
"","71.4","92.65",""
"","71.29","92.52",""
"","71.18","92.52",""
"","71.07","92.52",""
"","70.96","92.52",""
"","70.86","92.39",""
"","70.75","92.39",""
"","70.64","92.39",""
"","70.53","92.39",""
"","70.42","92.26",""
"","70.32","92.26",""
"","70.21","92.26",""
"","70.1","92.13",""
"","69.99","92.13",""
"","69.88","92.13",""
"","69.78","92",""
"","69.67","92",""
"","69.56","91.87",""
"","69.45","91.87",""
"","69.34","91.87",""
"","69.24","91.74",""
"","69.13","91.74",""
"","68.91","91.74",""
"","68.8","91.61",""
"","68.7","91.61",""
"","68.59","91.61",""
"","68.48","91.48",""
"","68.37","91.48",""
"","68.26","91.48",""
"","68.15","91.48",""
"","68.05","91.48",""
"","67.94","91.35",""
"","67.83","91.35",""
"","67.72","91.23",""
"","67.61","91.23",""
"","67.51","91.23",""
"","67.4","91.23",""
"","67.29","91.1",""
"","67.18","91.1",""
"","67.07","91.1",""
"","66.97","91.1",""
"","66.86","90.97",""
"","66.75","90.97",""
"","66.64","90.97",""
"","66.53","90.97",""
"","66.43","90.97",""
"","66.32","90.97",""
"","66.21","90.97",""
"","66.1","90.97",""
"","65.99","90.97",""
"","65.89","90.84",""
"","65.78","90.84",""
"","65.67","90.84",""
"","65.56","90.84",""
"","65.45","90.84",""
"","65.24","90.84",""
"","65.02","90.71",""
"","64.8","90.71",""
"","64.59","90.71",""
"","64.37","90.71",""
"","64.26","90.71",""
"","64.16","90.58",""
"","63.94","90.58",""
"","63.83","90.58",""
"","63.72","90.58",""
"","63.51","90.58",""
"","63.4","90.58",""
"","63.29","90.58",""
"","63.08","90.58",""
"","62.97","90.58",""
"","62.75","90.58",""
"","62.64","90.58",""
"","62.43","90.58",""
"","62.21","90.58",""
"","62.1","90.58",""
"","62","90.58",""
"","61.89","90.58",""
"","61.78","90.58",""
"","61.56","90.58",""
"","61.45","90.58",""
"","61.35","90.58",""
"","61.24","90.58",""
"","61.13","90.58",""
"","61.02","90.58",""
"","60.91","90.58",""
"","60.81","90.58",""
"","60.7","90.58",""
"","60.59","90.58",""
"","60.48","90.71",""
"","60.37","90.71",""
"","60.27","90.71",""
"","60.16","90.84",""
"","60.05","90.84",""
"","59.94","90.84",""
"","59.83","90.84",""
"","59.73","90.97",""
"","59.62","90.97",""
"","59.51","91.1",""
"","59.29","91.1",""
"","59.19","91.1",""
"","59.08","91.1",""
"","58.97","91.1",""
"","58.86","91.23",""
"","58.75","91.23",""
"","58.65","91.23",""
"","58.54","91.23",""
"","58.43","91.23",""
"","58.32","91.23",""
"","58.21","91.23",""
"","58.1","91.23",""
"","58","91.35",""
"","57.89","91.35",""
"","57.78","91.35",""
"","57.67","91.35",""
"","57.56","91.35",""
"","57.46","91.35",""
"","57.35","91.35",""
"","57.24","91.35",""
"","57.13","91.35",""
"","57.02","91.35",""
"","56.92","91.35",""
"","56.81","91.48",""
"","56.7","91.48",""
"","56.59","91.48",""
"","56.48","91.48",""
"","56.38","91.48",""
"","56.27","91.48",""
"","56.16","91.48",""
"","56.05","91.48",""
"","55.94","91.48",""
"","55.84","91.48",""
"","55.73","91.48",""
"","55.62","91.48",""
"","55.51","91.48",""
"","55.4","91.48",""
"","55.3","91.48",""
"","55.08","91.48",""
"","54.97","91.48",""
"","54.75","91.48",""
"","54.65","91.48",""
"","54.54","91.48",""
"","54.43","91.48",""
"","54.32","91.48",""
"","54.21","91.48",""
"","54.11","91.48",""
"","54","91.48",""
"","53.89","91.48",""
"","53.78","91.48",""
"","53.67","91.48",""
"","53.57","91.48",""
"","53.46","91.48",""
"","53.35","91.48",""
"","53.24","91.48",""
"","53.13","91.48",""
"","53.03","91.35",""
"","52.92","91.35",""
"","52.81","91.35",""
"","52.7","91.23",""
"","52.59","91.23",""
"","52.49","91.23",""
"","52.38","91.1",""
"","52.27","91.1",""
"","52.16","90.97",""
"","52.05","90.97",""
"","51.95","90.97",""
"","51.84","90.97",""
"","51.73","90.84",""
"","51.62","90.84",""
"","51.51","90.71",""
"","51.4","90.71",""
"","51.3","90.71",""
"","51.19","90.58",""
"","51.08","90.58",""
"","50.97","90.45",""
"","50.86","90.45",""
"","50.76","90.32",""
"","50.65","90.32",""
"","50.54","90.32",""
"","50.54","90.19",""
"","50.43","90.19",""
"","50.32","90.19",""
"","50.32","90.06",""
"","50.22","90.06",""
"","50.22","89.94",""
"","50.11","89.94",""
"","50","89.94",""
"","50","89.81",""
"","49.89","89.81",""
"","49.89","89.68",""
"","49.78","89.68",""
"","49.68","89.55",""
"","49.57","89.55",""
"","49.46","89.42",""
"","49.35","89.42",""
"","49.35","89.29",""
"","49.24","89.29",""
"","49.14","89.16",""
"","49.03","89.16",""
"","49.03","89.03",""
"","48.92","89.03",""
"","48.81","88.9",""
"","48.7","88.77",""
"","48.6","88.77",""
"","48.49","88.65",""
"","48.38","88.65",""
"","48.27","88.52",""
"","48.16","88.52",""
"","48.16","88.39",""
"","48.05","88.39",""
"","47.95","88.26",""
"","47.84","88.13",""
"","47.84","88",""
"","47.73","88",""
"","47.62","87.87",""
"","47.51","87.74",""
"","47.41","87.74",""
"","47.41","87.61",""
"","47.3","87.61",""
"","47.19","87.48",""
"","47.08","87.48",""
"","47.08","87.35",""
"","46.97","87.35",""
"","46.87","87.23",""
"","46.76","87.1",""
"","46.76","86.97",""
"","46.65","86.84",""
"","46.65","86.71",""
"","46.54","86.71",""
"","46.54","86.58",""
"","46.43","86.58",""
"","46.33","86.58",""
"","46.22","86.58",""
"","46.11","86.45",""
"","45.89","86.45",""
"","45.79","86.45",""
"","45.68","86.45",""
"","45.57","86.45",""
"","45.46","86.32",""
"","45.35","86.32",""
"","45.25","86.32",""
"","45.14","86.32",""
"","45.14","86.19",""
"","45.03","86.19",""
"","44.92","86.19",""
"","44.81","86.19",""
"","44.81","86.06",""
"","44.7","86.06",""
"","44.6","85.94",""
"","44.49","85.94",""
"","44.49","85.81",""
"","44.38","85.81",""
"","44.38","85.68",""
"","44.27","85.68",""
"","44.27","85.55",""
"","44.16","85.55",""
"","44.06","85.55",""
"","44.06","85.42",""
"","43.95","85.42",""
"","43.84","85.29",""
"","43.73","85.29",""
"","43.73","85.16",""
"","43.62","85.16",""
"","43.52","85.16",""
"","43.41","85.16",""
"","43.41","85.03",""
"","43.3","85.03",""
"","43.19","85.03",""
"","43.08","85.03",""
"","42.98","85.03",""
"","42.98","84.9",""
"","42.87","84.9",""
"","42.76","84.9",""
"","42.76","84.77",""
"","42.65","84.77",""
"","42.54","84.77",""
"","42.44","84.77",""
"","42.33","84.65",""
"","42.22","84.65",""
"","41.57","85.42",""
"","41.46","85.42",""
"","41.35","85.42",""
"","41.35","85.55",""
"","41.25","85.55",""
"","41.14","85.55",""
"","41.03","85.55",""
"","40.92","85.68",""
"","40.81","85.68",""
"","40.81","85.81",""
"","40.71","85.81",""
"","40.6","85.81",""
"","40.49","85.94",""
"","40.38","85.94",""
"","40.38","86.06",""
"","40.27","86.06",""
"","40.17","86.06",""
"","40.17","86.19",""
"","40.06","86.19",""
"","39.95","86.19",""
"","39.84","86.19",""
"","39.73","86.19",""
"","39.63","86.19",""
"","39.52","86.19",""
"","39.41","86.19",""
"","39.3","86.19",""
"","39.19","86.19",""
"","39.09","86.19",""
"","38.98","86.19",""
"","38.87","86.19",""
"","38.76","86.19",""
"","38.76","86.06",""
"","38.65","86.06",""
"","38.55","86.06",""
"","38.44","86.06",""
"","38.33","85.94",""
"","38.22","85.94",""
"","38.11","85.94",""
"","38","85.94",""
"","37.9","85.94",""
"","37.79","85.81",""
"","37.68","85.81",""
"","37.57","85.81",""
"","37.46","85.81",""
"","37.46","85.68",""
"","37.36","85.68",""
"","37.25","85.68",""
"","37.14","85.68",""
"","36.92","85.55",""
"","36.82","85.55",""
"","36.6","85.42",""
"","36.49","85.42",""
"","36.38","85.42",""
"","36.28","85.29",""
"","36.17","85.29",""
"","36.06","85.29",""
"","35.95","85.29",""
"","35.84","85.29",""
"","35.84","85.16",""
"","35.74","85.16",""
"","35.63","85.16",""
"","35.52","85.16",""
"","35.41","85.03",""
"","35.3","85.03",""
"","35.2","85.03",""
"","35.09","85.03",""
"","34.98","84.9",""
"","34.87","84.9",""
"","34.76","84.9",""
"","34.65","84.77",""
"","34.55","84.77",""
"","34.44","84.77",""
"","34.33","84.77",""
"","34.22","84.65",""
"","34.11","84.65",""
"","34.01","84.65",""
"","33.9","84.52",""
"","33.79","84.52",""
"","33.68","84.52",""
"","33.57","84.52",""
"","33.47","84.39",""
"","33.36","84.39",""
"","33.25","84.39",""
"","33.14","84.39",""
"","32.93","84.26",""
"","32.82","84.26",""
"","32.71","84.26",""
"","32.6","84.26",""
"","32.49","84.13",""
"","32.39","84.13",""
"","32.17","84.13",""
"","32.06","84.13",""
"","31.85","84",""
"","31.74","84",""
"","31.63","83.87",""
"","31.52","83.87",""
"","31.41","83.87",""
"","31.3","83.87",""
"","31.2","83.74",""
"","31.09","83.74",""
"","30.98","83.74",""
"","30.87","83.74",""
"","30.76","83.61",""
"","30.66","83.61",""
"","30.55","83.61",""
"","30.44","83.61",""
"","30.33","83.48",""
"","30.22","83.48",""
"","30.12","83.48",""
"","30.01","83.35",""
"","29.9","83.35",""
"","29.79","83.35",""
"","29.68","83.23",""
"","29.58","83.23",""
"","29.47","83.1",""
"","29.25","83.1",""
"","29.14","83.1",""
"","28.93","82.97",""
"","28.71","82.97",""
"","28.5","82.84",""
"","28.28","82.84",""
"","27.95","82.71",""
"","27.74","82.71",""
"","27.74","82.58",""
"","27.52","82.58",""
"","27.41","82.58",""
"","27.31","82.58",""
"","27.2","82.45",""
"","27.09","82.45",""
"","26.98","82.45",""
"","26.87","82.45",""
"","26.77","82.45",""
"","26.77","82.32",""
"","26.55","82.32",""
"","26.44","82.32",""
"","26.33","82.19",""
"","26.23","82.19",""
"","26.12","82.19",""
"","26.01","82.19",""
"","25.9","82.19",""
"","25.79","82.06",""
"","25.69","82.06",""
"","25.58","82.06",""
"","25.47","82.06",""
"","25.36","81.94",""
"","25.25","81.94",""
"","25.15","81.94",""
"","25.04","81.94",""
"","24.93","81.94",""
"","24.82","81.94",""
"","24.71","81.94",""
"","24.6","81.94",""
"","24.5","81.81",""
"","24.39","81.81",""
"","24.28","81.81",""
"","24.17","81.68",""
"","24.06","81.68",""
"","23.96","81.55",""
"","23.74","81.55",""
"","23.63","81.55",""
"","23.52","81.55",""
"","23.42","81.55",""
"","23.31","81.55",""
"","23.09","81.42",""
"","22.98","81.42",""
"","22.88","81.42",""
"","22.77","81.42",""
"","22.66","81.29",""
"","22.55","81.29",""
"","22.44","81.29",""
"","22.34","81.29",""
"","22.23","81.29",""
"","22.12","81.16",""
"","22.01","81.16",""
"","21.9","81.16",""
"","21.8","81.16",""
"","21.69","81.03",""
"","21.58","81.03",""
"","21.47","81.03",""
"","21.36","81.03",""
"","21.25","81.03",""
"","21.15","81.03",""
"","21.04","80.9",""
"","20.82","80.9",""
"","20.71","80.77",""
"","20.61","80.77",""
"","20.5","80.77",""
"","20.39","80.65",""
"","20.17","80.65",""
"","20.07","80.65",""
"","19.96","80.65",""
"","19.85","80.65",""
"","19.63","80.65",""
"","19.53","80.52",""
"","19.42","80.52",""
"","19.2","80.52",""
"","19.09","80.39",""
"","18.99","80.39",""
"","18.88","80.39",""
"","18.66","80.39",""
"","18.66","80.26",""
"","18.45","80.26",""
"","18.23","80.26",""
"","18.01","80.26",""
"","17.9","80.26",""
"","17.8","80.26",""
"","17.69","80.26",""
"","17.58","80.26",""
"","17.47","80.26",""
"","17.36","80.26",""
"","17.26","80.13",""
"","17.15","80.13",""
"","17.04","80.13",""
"","16.93","80.13",""
"","16.82","80.13",""
"","16.72","80.13",""
"","16.61","80.13",""
"","16.5","80.13",""
"","16.5","80",""
"","16.39","80",""
"","16.39","79.87",""
"","16.39","79.74",""
"","16.28","79.74",""
"","16.28","79.61",""
"","16.28","79.48",""
"","16.18","79.48",""
"","16.18","79.35",""
"","16.18","79.23",""
"","16.07","79.1",""
"","16.07","78.97",""
"","15.96","78.84",""
"","15.96","78.71",""
"","15.85","78.58",""
"","15.85","78.45",""
"","15.74","78.45",""
"","15.64","78.45",""
"","15.64","78.32",""
"","15.53","78.32",""
"","15.42","78.32",""
"","15.42","78.19",""
"","15.31","78.19",""
"","15.2","78.19",""
"","15.1","78.19",""
"","14.99","78.19",""
"","14.88","78.06",""
"","14.77","78.06",""
"","14.66","78.06",""
"","14.55","78.06",""
"","14.45","78.06",""
"","14.34","78.06",""
"","14.23","77.94",""
"","14.12","77.94",""
"","14.01","77.81",""
"","13.91","77.81",""
"","13.8","77.68",""
"","13.69","77.68",""
"","13.58","77.68",""
"","13.47","77.68",""
"","13.47","77.55",""
"","13.37","77.55",""
"","13.26","77.55",""
"","13.15","77.55",""
"","13.04","77.55",""
"","12.93","77.42",""
"","12.83","77.42",""
"","12.72","77.42",""
"","12.61","77.42",""
"","12.61","77.29",""
"","12.61","77.16",""
"","12.5","77.16",""
"","12.5","77.03",""
"","12.39","76.9",""
"","12.39","76.77",""
"","12.39","76.65",""
"","12.39","76.52",""
"","12.39","76.39",""
"","12.29","76.39",""
"","12.29","76.26",""
"","12.29","76.13",""
"","12.18","76",""
"","12.18","75.87",""
"","12.18","75.74",""
"","12.07","75.61",""
"","12.07","75.35",""
"","12.07","75.23",""
"","11.96","75.1",""
"","11.96","74.97",""
"","11.96","74.84",""
"","11.96","74.71",""
"","11.96","74.58",""
"","11.85","74.45",""
"","11.85","74.32",""
"","11.85","74.19",""
"","11.85","74.06",""
"","11.85","73.94",""
"","11.75","73.81",""
"","11.75","73.68",""
"","11.75","73.55",""
"","11.64","73.55",""
"","11.64","73.42",""
"","11.64","73.29",""
"","11.53","73.16",""
"","11.53","73.03",""
"","11.53","72.9",""
"","11.53","72.77",""
"","11.42","72.65",""
"","11.42","72.52",""
"","11.31","72.39",""
"","11.31","72.26",""
"","11.31","72.13",""
"","11.31","72",""
"","11.2","71.87",""
"","11.2","71.61",""
"","11.1","71.48",""
"","11.1","71.23",""
"","10.99","70.97",""
"","10.88","70.71",""
"","10.88","70.58",""
"","10.88","70.45",""
"","10.77","70.45",""
"","10.77","70.32",""
"","10.77","70.19",""
"","10.77","70.06",""
"","10.66","69.94",""
"","10.66","69.81",""
"","10.56","69.68",""
"","10.56","69.55",""
"","10.56","69.42",""
"","10.45","69.29",""
"","10.45","69.16",""
"","10.45","69.03",""
"","10.34","68.77",""
"","10.34","68.65",""
"","10.34","68.39",""
"","10.23","68.26",""
"","10.23","68.13",""
"","10.12","68",""
"","10.12","67.87",""
"","10.12","67.61",""
"","10.02","67.61",""
"","10.02","67.48",""
"","10.02","67.35",""
"","9.91","67.23",""
"","9.91","67.1",""
"","9.91","66.97",""
"","9.8","66.84",""
"","9.8","66.71",""
"","9.8","66.58",""
"","9.69","66.32",""
"","9.58","66.06",""
"","9.58","65.94",""
"","9.48","65.81",""
"","9.48","65.55",""
"","9.48","65.29",""
"","9.37","65.16",""
"","9.37","65.03",""
"","9.37","64.77",""
"","9.26","64.65",""
"","9.26","64.52",""
"","9.15","64.26",""
"","9.15","64.13",""
"","9.15","64",""
"","9.04","63.87",""
"","9.04","63.61",""
"","9.04","63.48",""
"","9.04","63.35",""
"","8.94","63.23",""
"","8.94","63.1",""
"","8.94","62.97",""
"","8.83","62.97",""
"","8.83","62.84",""
"","8.83","62.71",""
"","8.83","62.58",""
"","8.83","62.45",""
"","8.72","62.32",""
"","8.72","62.19",""
"","8.72","62.06",""
"","8.72","61.94",""
"","8.72","61.81",""
"","8.61","61.81",""
"","8.61","61.55",""
"","8.61","61.42",""
"","8.61","61.29",""
"","8.5","61.16",""
"","8.5","61.03",""
"","8.5","60.9",""
"","8.5","60.65",""
"","8.5","60.52",""
"","8.4","60.39",""
"","8.4","60.13",""
"","8.29","59.87",""
"","8.18","59.61",""
"","8.18","59.48",""
"","8.18","59.23",""
"","8.07","58.97",""
"","8.07","58.84",""
"","7.96","58.71",""
"","7.96","58.45",""
"","7.96","58.32",""
"","7.85","58.19",""
"","7.85","57.94",""
"","7.85","57.68",""
"","7.75","57.55",""
"","7.75","57.29",""
"","7.75","57.16",""
"","7.64","57.03",""
"","7.64","56.77",""
"","7.53","56.77",""
"","7.53","56.65",""
"","7.53","56.39",""
"","7.42","56.26",""
"","7.42","56.13",""
"","7.42","56",""
"","7.31","56",""
"","7.31","55.87",""
"","7.31","55.74",""
"","7.21","55.74",""
"","7.21","55.61",""
"","7.21","55.48",""
"","7.21","55.35",""
"","7.1","55.23",""
"","7.1","55.1",""
"","7.1","54.97",""
"","7.1","54.84",""
"","6.99","54.71",""
"","6.99","54.58",""
"","6.99","54.45",""
"","6.99","54.32",""
"","6.88","54.32",""
"","6.88","54.19",""
"","6.88","54.06",""
"","6.88","53.94",""
"","6.88","53.81",""
"","6.77","53.68",""
"","6.77","53.55",""
"","6.77","53.42",""
"","6.67","53.29",""
"","6.67","53.16",""
"","6.67","53.03",""
"","6.77","52",""
