"id","path__x","path__y","labelName"
"","44.12","55.07",""
"","44.17","55.15",""
"","44.23","55.29",""
"","44.4","55.58",""
"","44.46","55.72",""
"","44.57","56.08",""
"","44.68","56.44",""
"","44.68","56.73",""
"","44.68","56.88",""
"","44.63","57.17",""
"","44.57","57.31",""
"","44.46","57.53",""
"","44.29","57.82",""
"","44.12","58.1",""
"","44","58.25",""
"","43.89","58.61",""
"","43.83","58.83",""
"","43.78","59.19",""
"","43.72","59.48",""
"","43.66","59.62",""
"","43.55","59.77",""
"","43.44","59.91",""
"","43.38","59.91",""
"","43.21","59.98",""
"","42.98","59.98",""
"","42.7","59.91",""
"","42.59","59.84",""
"","42.19","59.84",""
"","42.02","59.77",""
"","41.62","59.69",""
"","41.34","59.77",""
"","41.17","59.91",""
"","41.11","59.98",""
"","40.94","60.27",""
"","40.89","60.41",""
"","40.83","60.78",""
"","40.77","61.06",""
"","40.83","61.43",""
"","40.83","61.64",""
"","40.89","62.08",""
"","40.89","62.29",""
"","40.89","62.72",""
"","40.89","62.94",""
"","40.89","63.23",""
"","40.89","63.3",""
"","40.83","63.45",""
"","40.83","63.52",""
"","40.72","63.59",""
"","40.6","63.66",""
"","40.43","63.81",""
"","40.38","63.88",""
"","40.09","63.95",""
"","39.92","64.02",""
"","39.53","64.17",""
"","39.13","64.39",""
"","38.9","64.53",""
"","38.79","64.6",""
"","38.62","64.67",""
"","38.57","64.67",""
"","38.45","64.6",""
"","38.34","64.39",""
"","38.17","64.1",""
"","38.06","63.95",""
"","37.83","63.66",""
"","37.72","63.52",""
"","37.55","63.23",""
"","37.38","62.94",""
"","37.32","62.72",""
"","37.32","62.65",""
"","37.32","62.51",""
"","37.32","62.44",""
"","37.43","62.22",""
"","37.6","62",""
"","37.83","61.71",""
"","37.94","61.64",""
"","38.17","61.43",""
"","38.28","61.28",""
"","38.45","61.14",""
"","38.57","60.99",""
"","38.68","60.92",""
"","38.68","60.85",""
"","38.79","60.85",""
"","38.79","60.78",""
"","38.9","60.78",""
"","39.02","60.63",""
"","39.19","60.49",""
"","39.3","60.41",""
"","39.53","60.2",""
"","39.7","60.13",""
"","40.04","59.84",""
"","40.43","59.62",""
"","40.83","59.33",""
"","41","59.19",""
"","41.34","58.83",""
"","41.45","58.61",""
"","41.62","58.1",""
"","41.85","57.67",""
"","42.08","57.24",""
"","42.19","57.02",""
"","42.36","56.73",""
"","42.42","56.59",""
"","42.64","56.44",""
"","42.76","56.23",""
"","42.93","56.01",""
"","42.98","55.94",""
"","43.1","55.79",""
"","43.1","55.51",""
"","43.15","55.29",""
"","43.15","54.93",""
"","43.15","54.5",""
"","43.15","54.28",""
"","43.04","53.85",""
"","42.98","53.7",""
"","42.87","53.34",""
"","42.76","53.05",""
"","42.64","52.76",""
"","42.53","52.4",""
"","42.47","52.19",""
"","42.3","51.82",""
"","42.19","51.61",""
"","42.02","51.25",""
"","41.79","50.96",""
"","41.62","50.67",""
"","41.51","50.53",""
"","41.45","50.38",""
"","41.23","50.16",""
"","41","49.88",""
"","40.83","49.73",""
"","40.6","49.59",""
"","40.49","49.51",""
"","40.26","49.37",""
"","40.15","49.37",""
"","39.87","49.23",""
"","39.58","49.23",""
"","39.41","49.23",""
"","39.24","49.08",""
"","39.13","49.08",""
"","39.07","49.01",""
"","39.02","49.01",""
"","38.96","48.94",""
"","38.9","48.86",""
"","38.85","48.86",""
"","38.79","48.79",""
"","38.74","48.79",""
"","38.68","48.72",""
"","38.57","48.72",""
"","38.51","48.58",""
"","38.45","48.58",""
"","38.4","48.43",""
"","38.28","48.43",""
"","38.11","48.29",""
"","38","48.14",""
"","37.89","48.07",""
"","37.83","48",""
"","37.66","47.85",""
"","37.6","47.78",""
"","37.43","47.71",""
"","37.32","47.64",""
"","37.15","47.49",""
"","37.09","47.49",""
"","36.98","47.35",""
"","36.92","47.28",""
"","36.87","47.2",""
"","36.75","47.13",""
"","36.7","47.06",""
"","36.64","46.99",""
"","36.58","46.84",""
"","36.53","46.84",""
"","36.47","46.77",""
"","36.47","46.7",""
"","36.41","46.63",""
"","36.36","46.55",""
"","36.3","46.48",""
"","36.24","46.48",""
"","36.19","46.41",""
"","36.07","46.41",""
"","36.02","46.34",""
"","35.96","46.34",""
"","35.9","46.34",""
"","35.79","46.34",""
"","35.73","46.34",""
"","35.68","46.34",""
"","35.56","46.34",""
"","35.51","46.34",""
"","35.45","46.34",""
"","35.39","46.34",""
"","35.34","46.34",""
"","35.28","46.34",""
"","35.17","46.41",""
"","35.11","46.48",""
"","35.05","46.48",""
"","34.94","46.55",""
"","34.88","46.63",""
"","34.71","46.7",""
"","34.6","46.77",""
"","34.49","46.84",""
"","34.43","46.84",""
"","34.37","46.92",""
"","34.32","46.99",""
"","34.26","47.06",""
"","34.2","47.2",""
"","34.09","47.42",""
"","34.03","47.49",""
"","33.98","47.57",""
"","33.92","47.64",""
"","33.86","47.71",""
"","33.81","47.71",""
"","33.75","47.78",""
"","33.69","47.78",""
"","33.58","47.78",""
"","33.52","47.85",""
"","33.47","47.93",""
"","33.3","47.93",""
"","33.24","48",""
"","33.18","48.07",""
"","33.07","48.14",""
"","33.01","48.14",""
"","32.9","48.14",""
"","32.79","48.22",""
"","32.73","48.29",""
"","32.62","48.22",""
"","32.45","48.29",""
"","32.33","48.29",""
"","32.16","48.36",""
"","31.99","48.43",""
"","31.88","48.5",""
"","31.71","48.58",""
"","31.54","48.65",""
"","31.37","48.72",""
"","31.31","48.72",""
"","31.14","48.65",""
"","31.03","48.65",""
"","30.86","48.65",""
"","30.63","48.58",""
"","30.52","48.58",""
"","30.3","48.5",""
"","30.01","48.43",""
"","29.84","48.43",""
"","29.56","48.36",""
"","29.33","48.36",""
"","29.11","48.36",""
"","28.99","48.29",""
"","28.82","48.29",""
"","28.71","48.22",""
"","28.48","48.14",""
"","28.26","48.07",""
"","28.03","48",""
"","27.86","47.93",""
"","27.58","47.78",""
"","27.46","47.78",""
"","27.18","47.64",""
"","26.95","47.57",""
"","26.67","47.49",""
"","26.5","47.35",""
"","26.22","47.2",""
"","26.1","47.13",""
"","25.82","47.06",""
"","25.54","46.92",""
"","25.25","46.77",""
"","25.08","46.77",""
"","24.86","46.63",""
"","24.74","46.48",""
"","24.46","46.27",""
"","24.23","45.98",""
"","24.01","45.76",""
"","23.89","45.69",""
"","23.78","45.47",""
"","23.67","45.4",""
"","23.44","45.18",""
"","23.21","44.97",""
"","22.99","44.75",""
"","22.82","44.68",""
"","22.48","44.53",""
"","22.36","44.46",""
"","21.97","44.32",""
"","21.69","44.17",""
"","21.4","43.96",""
"","21.23","43.81",""
"","21.01","43.6",""
"","20.84","43.52",""
"","20.61","43.31",""
"","20.38","43.09",""
"","20.04","42.8",""
"","19.93","42.73",""
"","19.65","42.37",""
"","19.48","42.22",""
"","19.19","42.01",""
"","18.97","41.86",""
"","18.74","41.72",""
"","18.57","41.65",""
"","18.34","41.5",""
"","18.17","41.43",""
"","17.95","41.36",""
"","17.78","41.29",""
"","17.72","41.36",""
"","17.66","41.36",""
"","17.72","41.43",""
"","17.66","41.5",""
"","17.66","41.57",""
"","17.61","41.57",""
"","17.55","41.57",""
"","17.44","41.65",""
"","17.38","41.65",""
"","17.32","41.65",""
"","17.27","41.72",""
"","17.21","41.72",""
"","17.1","41.72",""
"","17.04","41.79",""
"","16.98","41.86",""
"","16.87","41.79",""
"","16.76","41.86",""
"","16.59","41.86",""
"","16.47","41.93",""
"","16.42","41.93",""
"","16.25","41.86",""
"","16.19","41.86",""
"","16.02","41.86",""
"","15.85","41.72",""
"","15.62","41.65",""
"","15.51","41.57",""
"","15.34","41.43",""
"","15.23","41.36",""
"","14.89","41.21",""
"","14.55","41",""
"","14.15","40.64",""
"","13.98","40.42",""
"","13.59","40.13",""
"","13.42","40.06",""
"","13.19","39.99",""
"","12.96","39.91",""
"","12.74","39.91",""
"","12.62","39.99",""
"","12.57","40.06",""
"","12.51","40.13",""
"","12.45","40.27",""
"","12.4","40.42",""
"","12.4","40.49",""
"","12.34","40.71",""
"","12.28","40.85",""
"","12.23","40.85",""
"","12.17","40.92",""
"","12","41",""
"","11.94","41",""
"","11.83","41",""
"","11.72","40.92",""
"","11.49","40.85",""
"","11.26","40.85",""
"","10.98","40.92",""
"","10.64","41",""
"","10.47","41.14",""
"","10.13","41.21",""
"","9.96","41.29",""
"","9.73","41.43",""
"","9.51","41.43",""
"","9.39","41.36",""
"","9.28","41.29",""
"","9.17","41.29",""
"","9.05","41.21",""
"","8.83","41.21",""
"","8.66","41.21",""
"","8.6","41.29",""
"","8.43","41.36",""
"","8.26","41.5",""
"","8.2","41.5",""
"","8.03","41.72",""
"","7.86","41.79",""
"","7.58","41.93",""
"","7.52","42.01",""
"","7.3","42.15",""
"","7.18","42.15",""
"","7.07","42.3",""
"","6.9","42.37",""
"","6.73","42.44",""
"","6.67","42.44",""
"","6.5","42.44",""
"","6.45","42.51",""
"","6.39","42.58",""
"","6.33","42.66",""
"","6.28","42.8",""
"","6.22","42.8",""
"","6.16","42.87",""
"","6.11","42.95",""
"","5.99","43.16",""
"","5.88","43.23",""
"","5.77","43.45",""
"","5.71","43.52",""
"","5.49","43.81",""
"","5.43","44.03",""
"","5.2","44.46",""
"","4.98","44.89",""
"","4.75","45.47",""
"","4.58","45.69",""
"","4.24","46.12",""
"","4.13","46.34",""
"","3.96","46.77",""
"","3.84","47.06",""
"","3.84","47.42",""
"","3.84","47.57",""
"","3.96","47.85",""
"","4.01","48",""
"","4.13","48.22",""
"","4.3","48.29",""
"","4.41","48.29",""
"","4.47","48.29",""
"","4.58","48.22",""
"","4.69","48.22",""
"","4.86","48.07",""
"","5.09","48.07",""
"","5.37","48.14",""
"","5.54","48.22",""
"","5.88","48.36",""
"","6.05","48.5",""
"","6.33","48.58",""
"","6.56","48.72",""
"","6.79","48.94",""
"","6.9","49.01",""
"","7.18","49.15",""
"","7.3","49.15",""
"","7.52","49.3",""
"","7.81","49.44",""
"","8.09","49.51",""
"","8.26","49.59",""
"","8.54","49.66",""
"","8.71","49.73",""
"","9","49.8",""
"","9.22","49.95",""
"","9.51","50.02",""
"","9.56","50.09",""
"","9.79","50.16",""
"","9.9","50.24",""
"","10.13","50.31",""
"","10.41","50.38",""
"","10.75","50.45",""
"","10.92","50.53",""
"","11.32","50.67",""
"","11.43","50.67",""
"","11.77","50.74",""
"","12.17","50.74",""
"","12.45","50.74",""
"","12.57","50.74",""
"","12.85","50.74",""
"","13.02","50.74",""
"","13.3","50.81",""
"","13.47","50.89",""
"","13.7","50.96",""
"","13.76","51.03",""
"","13.98","51.1",""
"","14.04","51.17",""
"","14.26","51.25",""
"","14.43","51.39",""
"","14.6","51.54",""
"","14.66","51.61",""
"","14.77","51.68",""
"","14.83","51.75",""
"","14.89","51.97",""
"","14.94","52.19",""
"","15","52.47",""
"","15","52.55",""
"","15","52.84",""
"","15","52.98",""
"","15.06","53.12",""
"","15","53.34",""
"","14.94","53.7",""
"","14.89","53.92",""
"","14.77","54.21",""
"","14.66","54.71",""
"","14.66","55",""
"","14.66","55.58",""
"","14.66","56.08",""
"","14.72","56.37",""
"","14.72","56.81",""
"","14.77","57.17",""
"","14.77","57.31",""
"","14.89","57.46",""
"","15","57.67",""
"","15.17","57.82",""
"","15.23","57.96",""
"","15.45","58.1",""
"","15.62","58.18",""
"","15.91","58.39",""
"","16.19","58.54",""
"","16.42","58.68",""
"","16.59","58.75",""
"","16.81","58.9",""
"","16.87","59.04",""
"","17.04","59.12",""
"","17.21","59.26",""
"","17.32","59.33",""
"","17.44","59.4",""
"","17.49","59.48",""
"","17.49","59.55",""
"","17.44","59.55",""
"","17.38","59.55",""
"","17.38","59.62",""
"","17.38","59.69",""
"","17.32","59.77",""
"","17.21","59.91",""
"","17.1","60.05",""
"","16.98","60.13",""
"","16.87","60.2",""
"","16.7","60.2",""
"","16.59","60.27",""
"","16.47","60.27",""
"","16.3","60.27",""
"","16.19","60.27",""
"","16.02","60.2",""
"","15.85","60.13",""
"","15.62","60.05",""
"","15.57","60.05",""
"","15.4","60.05",""
"","15.28","60.05",""
"","15.06","59.98",""
"","14.89","59.98",""
"","14.77","59.98",""
"","14.66","59.98",""
"","14.49","60.05",""
"","14.38","60.13",""
"","14.26","60.2",""
"","14.04","60.27",""
"","13.76","60.27",""
"","13.64","60.27",""
"","13.3","60.2",""
"","13.19","60.2",""
"","12.96","60.2",""
"","12.79","60.13",""
"","12.68","60.2",""
"","12.62","60.2",""
"","12.62","60.27",""
"","12.62","60.34",""
"","12.57","60.34",""
"","12.51","60.49",""
"","12.4","60.63",""
"","12.4","60.7",""
"","12.28","60.78",""
"","12.23","60.85",""
"","12.11","60.92",""
"","11.94","60.92",""
"","11.77","60.92",""
"","11.21","60.34",""
"","10.75","59.98",""
"","9.9","59.26",""
"","9.62","58.97",""
"","9.22","58.47",""
"","8.88","58.1",""
"","8.54","57.74",""
"","8.26","57.53",""
"","8.09","57.46",""
"","7.81","57.38",""
"","7.47","57.31",""
"","7.18","57.24",""
"","7.07","57.24",""
"","6.84","57.31",""
"","6.79","57.31",""
"","6.56","57.24",""
"","6.28","57.24",""
"","5.88","57.24",""
"","5.71","57.24",""
"","5.32","57.24",""
"","4.86","57.24",""
"","4.64","57.31",""
"","4.3","57.46",""
"","4.07","57.6",""
"","3.79","57.67",""
"","3.67","57.74",""
"","3.56","57.74",""
"","3.28","57.89",""
"","2.94","58.1",""
"","2.6","58.39",""
"","2.48","58.47",""
"","2.2","58.83",""
"","2.09","58.9",""
"","1.97","59.19",""
"","1.86","59.4",""
"","1.75","59.62",""
"","1.63","59.69",""
"","1.52","59.98",""
"","1.29","60.2",""
"","1.18","60.27",""
"","0.95","60.41",""
"","0.78","60.49",""
"","0.73","60.56",""
"","0.56","60.7",""
"","0.44","60.92",""
"","0.33","61.06",""
"","0.16","61.57",""
"","0.1","62.08",""
"","-0.01","62.65",""
"","-0.01","62.87",""
"","-0.12","63.3",""
"","-0.18","63.52",""
"","-0.24","63.88",""
"","-0.29","64.39",""
"","-0.29","64.82",""
"","-0.24","65.03",""
"","-0.18","65.61",""
"","-0.12","65.83",""
"","-0.01","66.41",""
"","0.1","66.91",""
"","0.33","67.49",""
"","0.44","67.78",""
"","0.73","68.28",""
"","0.9","68.57",""
"","1.12","69.01",""
"","1.35","69.51",""
"","1.63","69.87",""
"","1.75","70.09",""
"","2.03","70.45",""
"","2.2","70.67",""
"","2.48","71.17",""
"","2.82","71.75",""
"","3.16","72.25",""
"","3.39","72.54",""
"","3.73","72.83",""
"","3.9","73.05",""
"","4.24","73.26",""
"","4.52","73.48",""
"","4.75","73.63",""
"","4.81","73.7",""
"","4.92","73.77",""
"","4.98","73.91",""
"","5.15","74.06",""
"","5.32","74.2",""
"","5.49","74.27",""
"","5.6","74.35",""
"","5.77","74.35",""
"","5.82","74.35",""
"","5.99","74.35",""
"","6.16","74.35",""
"","6.33","74.27",""
"","6.33","74.35",""
"","6.5","74.35",""
"","6.62","74.27",""
"","6.73","74.13",""
"","6.96","74.06",""
"","7.18","73.99",""
"","7.24","73.99",""
"","7.47","73.99",""
"","7.52","73.91",""
"","7.69","73.91",""
"","7.92","73.84",""
"","8.2","73.77",""
"","8.37","73.63",""
"","8.6","73.55",""
"","8.71","73.48",""
"","8.88","73.41",""
"","9.05","73.26",""
"","9.22","73.19",""
"","9.28","73.12",""
"","9.45","72.98",""
"","9.51","72.9",""
"","9.62","72.83",""
"","9.68","72.76",""
"","9.9","72.61",""
"","9.96","72.54",""
"","10.19","72.47",""
"","10.3","72.47",""
"","10.41","72.47",""
"","10.64","72.47",""
"","10.75","72.54",""
"","10.87","72.61",""
"","10.92","72.76",""
"","10.98","72.76",""
"","11.09","72.98",""
"","11.26","73.12",""
"","11.38","73.41",""
"","11.43","73.55",""
"","11.49","73.91",""
"","11.6","74.13",""
"","11.72","74.42",""
"","11.77","74.71",""
"","11.83","74.92",""
"","11.83","75.07",""
"","11.83","75.21",""
"","11.83","75.43",""
"","11.83","75.57",""
"","11.77","75.72",""
"","11.66","75.94",""
"","11.55","76.01",""
"","11.43","76.15",""
"","11.32","76.22",""
"","11.21","76.37",""
"","11.15","76.37",""
"","10.98","76.37",""
"","10.87","76.37",""
"","10.64","76.37",""
"","10.3","76.37",""
"","10.07","76.3",""
"","9.73","76.37",""
"","9.51","76.51",""
"","9.39","76.51",""
"","9.22","76.66",""
"","9.11","76.73",""
"","9.05","76.8",""
"","8.94","76.95",""
"","8.83","77.23",""
"","8.66","77.6",""
"","8.6","77.88",""
"","8.43","78.32",""
"","8.37","78.53",""
"","8.26","78.97",""
"","8.2","79.26",""
"","8.32","79.54",""
"","8.32","79.76",""
"","8.43","79.98",""
"","8.54","80.48",""
"","8.71","80.92",""
"","8.88","81.28",""
"","9","81.42",""
"","9.17","81.71",""
"","9.34","81.93",""
"","9.45","82.07",""
"","9.56","82.22",""
"","9.73","82.36",""
"","10.07","82.5",""
"","10.24","82.65",""
"","10.41","82.87",""
"","10.75","83.23",""
"","11.09","83.51",""
"","11.32","83.73",""
"","11.66","84.09",""
"","11.94","84.24",""
"","12","84.31",""
"","12.11","84.38",""
"","12.28","84.45",""
"","12.45","84.45",""
"","12.57","84.45",""
"","12.85","84.53",""
"","13.02","84.53",""
"","13.36","84.6",""
"","13.7","84.67",""
"","14.04","84.74",""
"","14.15","84.74",""
"","14.49","84.74",""
"","14.66","84.67",""
"","15.06","84.6",""
"","15.45","84.53",""
"","15.85","84.6",""
"","16.08","84.53",""
"","16.42","84.53",""
"","16.59","84.45",""
"","16.87","84.38",""
"","17.21","84.24",""
"","17.55","84.09",""
"","17.78","84.09",""
"","18.12","83.88",""
"","18.34","83.66",""
"","18.68","83.23",""
"","18.91","82.72",""
"","18.97","82.29",""
"","19.02","82.14",""
"","19.08","81.85",""
"","19.08","81.71",""
"","19.02","81.49",""
"","18.97","81.49",""
"","18.97","81.64",""
"","19.02","81.71",""
"","19.02","81.78",""
"","19.02","81.93",""
"","18.97","81.93",""
"","19.02","81.93",""
"","19.08","81.93",""
"","19.14","81.93",""
"","19.36","81.85",""
"","19.48","81.85",""
"","19.82","81.71",""
"","20.04","81.57",""
"","20.38","81.57",""
"","20.72","81.49",""
"","21.01","81.42",""
"","21.18","81.35",""
"","21.46","81.2",""
"","21.52","81.13",""
"","21.69","80.99",""
"","21.86","80.92",""
"","22.03","80.7",""
"","22.08","80.56",""
"","22.31","80.27",""
"","22.53","79.91",""
"","22.65","79.69",""
"","22.87","79.18",""
"","23.04","78.75",""
"","23.1","78.61",""
"","23.21","78.39",""
"","23.33","78.25",""
"","23.38","78.17",""
"","23.5","78.1",""
"","23.67","77.96",""
"","23.72","77.88",""
"","23.89","77.81",""
"","24.06","77.74",""
"","24.18","77.74",""
"","24.4","77.74",""
"","24.57","77.74",""
"","24.63","77.74",""
"","24.86","77.88",""
"","24.97","78.1",""
"","25.08","78.17",""
"","25.25","78.39",""
"","25.54","78.61",""
"","25.65","78.82",""
"","25.76","78.97",""
"","25.88","79.11",""
"","26.05","79.54",""
"","26.16","80.05",""
"","26.27","80.48",""
"","26.27","80.7",""
"","26.33","80.92",""
"","26.39","81.13",""
"","26.44","81.2",""
"","26.5","81.2",""
"","26.56","81.2",""
"","26.61","81.13",""
"","26.61","81.06",""
"","26.67","81.06",""
"","26.61","81.06",""
"","26.61","80.99",""
"","26.61","80.92",""
"","26.61","80.84",""
"","26.56","80.77",""
"","26.56","80.7",""
"","26.61","80.56",""
"","26.61","80.48",""
"","26.61","80.34",""
"","26.56","80.27",""
"","26.61","80.12",""
"","26.61","80.05",""
"","26.61","79.76",""
"","26.67","79.62",""
"","26.67","79.26",""
"","26.73","79.04",""
"","26.78","78.68",""
"","26.78","78.61",""
"","26.84","78.39",""
"","26.9","78.32",""
"","26.9","78.17",""
"","27.01","78.03",""
"","27.07","77.81",""
"","27.12","77.67",""
"","27.18","77.31",""
"","27.24","77.16",""
"","27.35","76.66",""
"","27.46","76.15",""
"","27.52","75.79",""
"","27.58","75.65",""
"","27.63","75.43",""
"","27.69","75.29",""
"","27.75","75.21",""
"","27.75","75.14",""
"","27.75","75.07",""
"","27.86","75.07",""
"","27.92","74.92",""
"","28.03","74.85",""
"","28.14","74.64",""
"","28.2","74.49",""
"","28.26","74.42",""
"","28.37","74.13",""
"","28.48","73.91",""
"","28.6","73.63",""
"","28.65","73.55",""
"","28.71","73.26",""
"","28.77","73.19",""
"","28.88","72.98",""
"","28.88","72.9",""
"","28.94","72.83",""
"","28.99","72.76",""
"","29.11","72.69",""
"","29.22","72.61",""
"","29.33","72.54",""
"","29.5","72.47",""
"","29.56","72.47",""
"","29.79","72.4",""
"","29.9","72.4",""
"","30.13","72.4",""
"","30.3","72.4",""
"","30.47","72.4",""
"","30.63","72.4",""
"","30.69","72.47",""
"","30.8","72.47",""
"","31.03","72.47",""
"","31.14","72.54",""
"","31.26","72.47",""
"","31.31","72.54",""
"","31.43","72.54",""
"","31.54","72.54",""
"","31.6","72.54",""
"","31.71","72.61",""
"","31.77","72.61",""
"","31.77","72.69",""
"","31.77","72.61",""
"","31.77","72.54",""
"","31.77","72.61",""
"","31.71","72.98",""
"","31.77","72.98",""
"","31.77","73.05",""
"","31.77","73.12",""
"","31.77","73.48",""
"","31.77","73.55",""
"","31.77","73.7",""
"","31.71","73.84",""
"","31.71","73.91",""
"","31.65","73.91",""
"","31.71","73.91",""
"","31.77","73.91",""
"","31.77","73.77",""
"","31.77","73.7",""
"","31.77","73.63",""
"","31.77","73.55",""
"","31.82","73.55",""
"","31.82","73.48",""
"","31.77","73.48",""
"","31.82","73.48",""
"","31.77","73.48",""
"","31.99","73.91",""
"","31.99","73.99",""
"","32.05","74.13",""
"","32.11","74.35",""
"","32.16","74.42",""
"","32.28","74.64",""
"","32.33","74.78",""
"","32.39","74.85",""
"","32.39","74.92",""
"","32.39","75",""
"","32.45","75",""
"","32.45","75.07",""
"","32.5","75.14",""
"","32.45","75.21",""
"","32.45","75.29",""
"","32.5","75.29",""
"","32.45","75.43",""
"","32.45","75.5",""
"","32.39","75.72",""
"","32.28","75.94",""
"","32.22","76.44",""
"","32.22","76.8",""
"","32.16","77.38",""
"","32.22","77.81",""
"","32.22","78.03",""
"","32.22","78.25",""
"","32.28","78.32",""
"","32.22","78.32",""
"","32.16","78.39",""
"","32.11","78.46",""
"","32.05","78.53",""
"","31.99","78.61",""
"","31.82","78.75",""
"","31.65","78.89",""
"","31.54","79.11",""
"","31.43","79.26",""
"","31.31","79.54",""
"","31.26","79.76",""
"","31.2","80.12",""
"","31.14","80.56",""
"","31.09","80.84",""
"","31.03","80.99",""
"","31.03","81.13",""
"","30.97","81.35",""
"","30.92","81.42",""
"","30.92","81.49",""
"","30.86","81.57",""
"","30.8","81.57",""
"","30.75","81.64",""
"","30.69","81.64",""
"","30.58","81.71",""
"","30.58","81.78",""
"","30.52","81.85",""
"","30.47","81.93",""
"","30.41","82",""
"","30.35","82.07",""
"","30.18","82.22",""
"","30.07","82.36",""
"","29.96","82.43",""
"","29.73","82.79",""
"","29.67","83.01",""
"","29.56","83.37",""
"","29.45","83.66",""
"","29.33","83.88",""
"","29.33","84.02",""
"","29.33","84.16",""
"","29.28","84.24",""
"","29.28","84.38",""
"","29.22","84.53",""
"","29.22","84.74",""
"","29.22","84.81",""
"","29.16","84.89",""
"","29.16","84.96",""
"","29.22","85.1",""
"","29.16","85.18",""
"","29.16","85.39",""
"","29.16","85.46",""
"","29.16","85.68",""
"","29.22","85.75",""
"","29.22","86.11",""
"","29.33","86.33",""
"","29.33","86.55",""
"","29.39","86.69",""
"","29.45","86.84",""
"","29.56","86.91",""
"","29.62","87.05",""
"","29.73","87.2",""
"","29.9","87.34",""
"","29.96","87.34",""
"","30.13","87.41",""
"","30.24","87.49",""
"","30.41","87.49",""
"","30.8","87.63",""
"","30.92","87.63",""
"","31.03","87.77",""
"","31.09","87.77",""
"","31.2","87.92",""
"","31.26","87.99",""
"","31.37","88.06",""
"","31.43","88.06",""
"","31.6","88.21",""
"","31.71","88.28",""
"","31.82","88.28",""
"","31.94","88.35",""
"","31.99","88.35",""
"","32.11","88.5",""
"","32.39","88.64",""
"","32.5","88.71",""
"","32.79","88.93",""
"","33.07","89",""
"","33.13","89",""
"","33.3","89",""
"","33.35","89",""
"","33.47","89",""
"","33.52","88.86",""
"","33.58","88.71",""
"","33.58","88.64",""
"","33.69","88.42",""
"","33.69","88.28",""
"","33.81","88.06",""
"","33.92","87.92",""
"","34.03","87.77",""
"","34.09","87.77",""
"","34.15","87.85",""
"","34.26","87.85",""
"","34.37","87.85",""
"","34.54","87.85",""
"","34.6","87.85",""
"","34.88","87.99",""
"","35","87.99",""
"","35.34","88.21",""
"","35.62","88.42",""
"","35.9","88.78",""
"","36.02","88.93",""
"","36.13","89.29",""
"","36.19","89.43",""
"","36.36","89.8",""
"","36.47","90.08",""
"","36.53","90.3",""
"","36.64","90.44",""
"","36.75","90.52",""
"","36.81","90.52",""
"","36.98","90.52",""
"","37.09","90.52",""
"","37.26","90.44",""
"","37.43","90.44",""
"","37.55","90.3",""
"","37.72","90.23",""
"","37.77","90.23",""
"","37.94","90.16",""
"","38","90.23",""
"","38.11","90.3",""
"","38.23","90.52",""
"","38.34","90.66",""
"","38.45","90.81",""
"","38.51","91.02",""
"","38.57","91.17",""
"","38.57","91.53",""
"","38.68","91.89",""
"","38.68","92.11",""
"","38.79","92.54",""
"","38.9","93.04",""
"","39.02","93.48",""
"","39.19","93.77",""
"","39.36","93.91",""
"","39.47","94.05",""
"","39.7","94.13",""
"","39.98","94.2",""
"","40.15","94.27",""
"","40.43","94.34",""
"","40.72","94.42",""
"","41","94.49",""
"","41.11","94.56",""
"","41.23","94.63",""
"","41.4","94.63",""
"","41.45","94.63",""
"","41.62","94.56",""
"","41.85","94.49",""
"","42.13","94.42",""
"","42.53","94.34",""
"","42.87","94.34",""
"","43.04","94.34",""
"","43.27","94.27",""
"","43.49","94.27",""
"","43.61","94.27",""
"","43.78","94.2",""
"","44","94.13",""
"","44.17","93.98",""
"","44.4","93.91",""
"","44.68","93.84",""
"","44.8","93.77",""
"","45.14","93.69",""
"","45.25","93.69",""
"","45.53","93.62",""
"","45.82","93.55",""
"","46.04","93.4",""
"","46.27","93.19",""
"","46.5","92.97",""
"","46.67","92.68",""
"","46.78","92.54",""
"","47.01","92.11",""
"","47.17","91.89",""
"","47.46","91.46",""
"","47.74","91.09",""
"","47.97","90.81",""
"","48.14","90.66",""
"","48.25","90.52",""
"","48.31","90.44",""
"","48.42","90.16",""
"","48.53","89.8",""
"","48.59","89.65",""
"","48.59","88.93",""
"","48.59","88.13",""
"","48.53","87.49",""
"","48.53","87.27",""
"","48.53","87.05",""
"","48.48","86.62",""
"","48.48","86.19",""
"","48.48","85.61",""
"","48.48","85.18",""
"","48.48","84.81",""
"","48.48","84.6",""
"","48.48","84.45",""
"","48.48","84.16",""
"","48.53","84.09",""
"","48.59","83.88",""
"","48.7","83.51",""
"","48.7","83.01",""
"","48.76","82.5",""
"","48.76","82.14",""
"","48.76","81.78",""
"","48.76","81.64",""
"","48.82","81.49",""
"","48.82","81.35",""
"","48.87","81.2",""
"","48.93","81.06",""
"","48.93","80.92",""
"","48.99","80.84",""
"","48.99","80.77",""
"","48.99","80.7",""
"","48.99","80.56",""
"","48.99","80.48",""
"","48.93","80.48",""
"","48.93","80.41",""
"","48.99","80.41",""
"","48.99","80.63",""
"","48.99","80.7",""
"","48.99","80.77",""
"","48.93","80.77",""
"","48.99","80.77",""
"","49.16","80.41",""
"","49.27","80.19",""
"","49.27","80.12",""
"","49.33","79.98",""
"","49.38","79.83",""
"","49.44","79.76",""
"","49.55","79.54",""
"","49.72","79.4",""
